datetime,ISWR,ILWR,Sf,Rf,TA,RH,VW,P,TAMAX,TAMIN,Pr
1980-05-09,275.831745,255.756546,0.000049,0.000000,269.356220,87.886617,6.125115,74311.548722,269.356220,269.356220,0.000049
1980-05-10,291.794669,239.603118,0.000006,0.000000,270.359620,72.278223,3.000158,74844.180710,270.359620,270.359620,0.000006
1980-05-11,338.878533,226.694867,0.000002,0.000002,274.329882,62.532208,1.136059,75095.167417,274.329882,274.329882,0.000004
1980-05-12,337.174151,239.500297,0.000000,0.000000,275.462999,64.475944,1.448971,75017.854163,275.462999,275.462999,0.000000
1980-05-13,318.488752,256.786305,0.000002,0.000004,274.760272,60.283393,5.347829,74780.926839,274.760272,274.760272,0.000006
1980-05-14,183.005731,285.462213,0.000119,0.000022,272.477071,92.991163,2.243095,74599.734917,272.477071,272.477071,0.000140
1980-05-15,124.899683,282.185858,0.000174,0.000000,269.601971,96.781053,2.882485,74258.962718,269.601971,269.601971,0.000174
1980-05-16,225.651960,260.989490,0.000026,0.000000,267.896776,92.657215,3.086109,74181.165422,267.896776,267.896776,0.000026
1980-05-17,246.739155,253.080864,0.000010,0.000000,269.029743,86.673147,2.456845,74321.549592,269.029743,269.029743,0.000010
1980-05-18,283.142330,241.855207,0.000016,0.000000,268.776582,85.088748,3.190715,74201.269111,268.776582,268.776582,0.000016
1980-05-19,293.557715,251.649157,0.000041,0.000000,269.895279,87.061111,2.994773,74320.326710,269.895279,269.895279,0.000041
1980-05-20,331.264009,235.228745,0.000007,0.000002,271.603164,70.464173,1.973776,74314.509116,271.603164,271.603164,0.000008
1980-05-21,309.883008,238.732998,0.000035,0.000017,272.354129,81.510127,1.030131,74179.586364,272.354129,272.354129,0.000052
1980-05-22,312.978431,240.763914,0.000025,0.000008,272.158261,80.154220,0.657191,74200.641338,272.158261,272.158261,0.000033
1980-05-23,280.557856,256.390146,0.000073,0.000012,272.157090,83.629635,1.892864,74258.998522,272.157090,272.157090,0.000085
1980-05-24,326.031456,245.055540,0.000020,0.000000,270.045494,77.851807,4.650903,74277.392791,270.045494,270.045494,0.000020
1980-05-25,331.804659,234.262227,0.000001,0.000000,271.673474,70.163650,2.086015,74458.924507,271.673474,271.673474,0.000001
1980-05-26,309.060716,252.985618,0.000001,0.000015,273.432599,76.442478,2.332707,74665.474393,273.432599,273.432599,0.000016
1980-05-27,273.863803,271.884773,0.000017,0.000009,272.783382,87.456707,3.672877,74433.999605,272.783382,272.783382,0.000026
1980-05-28,243.013339,273.119213,0.000071,0.000006,272.394235,92.442118,2.414008,73993.077039,272.394235,272.394235,0.000077
1980-05-29,255.306230,263.750024,0.000048,0.000001,271.494674,89.484978,4.710668,73727.990044,271.494674,271.494674,0.000049
1980-05-30,184.870897,265.457652,0.000081,0.000000,269.559964,94.327694,3.606148,73816.083206,269.559964,269.559964,0.000081
1980-05-31,322.807948,246.215216,0.000025,0.000000,270.743777,76.910457,4.546527,73981.617713,270.743777,270.743777,0.000025
1980-06-01,335.389596,234.936959,0.000060,0.000000,268.472703,86.757509,8.232370,74205.085085,268.472703,268.472703,0.000060
1980-06-02,303.940814,245.180980,0.000047,0.000000,269.045260,90.425372,9.012525,74943.973870,269.045260,269.045260,0.000047
1980-06-03,291.296753,264.915158,0.000012,0.000011,271.724591,87.086339,8.576655,75347.118351,271.724591,271.724591,0.000024
1980-06-04,241.930793,277.732136,0.000003,0.000102,275.499175,77.365010,7.851761,75151.282165,275.499175,275.499175,0.000105
1980-06-05,351.037475,261.730771,0.000000,0.000000,278.569219,64.075799,3.698536,75054.278561,278.569219,278.569219,0.000000
1980-06-06,292.498781,281.332905,0.000000,0.000006,276.885934,76.374501,5.561081,74865.886618,276.885934,276.885934,0.000006
1980-06-07,306.779331,279.581980,0.000000,0.000022,276.770663,78.981142,1.668849,74578.264523,276.770663,276.770663,0.000022
1980-06-08,152.120392,305.787058,0.000000,0.000107,275.655945,93.279003,2.643391,74345.500726,275.655945,275.655945,0.000107
1980-06-09,256.995219,301.193349,0.000000,0.000052,276.070606,93.362594,4.015814,74226.099379,276.070606,276.070606,0.000052
1980-06-10,168.273337,296.480829,0.000001,0.000093,274.868549,93.008152,2.634074,74170.811033,274.868549,274.868549,0.000094
1980-06-11,310.428429,268.420827,0.000000,0.000002,276.170269,77.049760,2.057220,74647.348636,276.170269,276.170269,0.000002
1980-06-12,350.130984,260.432428,0.000000,0.000000,280.008455,57.273803,3.408874,75141.436179,280.008455,280.008455,0.000000
1980-06-13,363.096813,283.906618,0.000000,0.000002,283.437197,56.274815,4.052249,75488.155766,283.437197,283.437197,0.000002
1980-06-14,358.216044,287.122272,0.000000,0.000003,283.192577,54.876512,10.636463,75436.479031,283.192577,283.192577,0.000003
1980-06-15,187.080205,293.476849,0.000000,0.000166,276.410252,90.033879,3.907201,75109.607558,276.410252,276.410252,0.000166
1980-06-16,330.947583,262.804449,0.000000,0.000005,276.444037,72.606566,2.867685,75126.942636,276.444037,276.444037,0.000005
1980-06-17,166.906120,301.168053,0.000000,0.000149,275.552996,91.640735,2.770812,74713.477059,275.552996,275.552996,0.000150
1980-06-18,292.950827,261.071316,0.000002,0.000019,273.777081,76.206269,3.572170,74596.073427,273.777081,273.777081,0.000021
1980-06-19,278.855898,277.256792,0.000002,0.000007,274.680266,87.085624,4.662213,74727.930256,274.680266,274.680266,0.000010
1980-06-20,119.800855,312.835151,0.000000,0.000056,276.570017,86.374626,3.877355,74668.195889,276.570017,276.570017,0.000056
1980-06-21,129.583293,311.488764,0.000000,0.000174,275.510873,93.002572,6.015264,74504.608704,275.510873,275.510873,0.000174
1980-06-22,270.846459,275.382798,0.000204,0.000055,273.215527,87.425349,3.326185,74293.596019,273.215527,273.215527,0.000259
1980-06-23,161.165876,302.950871,0.000061,0.000198,273.657371,96.549933,5.558050,74333.062977,273.657371,273.657371,0.000259
1980-06-24,334.845870,257.114146,0.000005,0.000006,273.810072,69.092237,5.797755,74353.336580,273.810072,273.810072,0.000011
1980-06-25,196.521317,272.548689,0.000071,0.000002,272.308462,84.717095,2.571823,74284.311707,272.308462,272.308462,0.000074
1980-06-26,288.387445,270.785278,0.000073,0.000060,272.669195,86.472609,2.613451,74235.644019,272.669195,272.669195,0.000132
1980-06-27,303.056195,255.731612,0.000110,0.000000,269.963706,89.882591,8.305324,74317.954658,269.963706,269.963706,0.000110
1980-06-28,293.801612,254.392168,0.000001,0.000017,272.153622,80.452402,5.675587,74559.580025,272.153622,272.153622,0.000018
1980-06-29,205.208755,291.433729,0.000028,0.000079,273.993924,91.932358,5.038161,74263.879923,273.993924,273.993924,0.000107
1980-06-30,346.247339,241.685285,0.000001,0.000001,273.219368,70.461390,3.744612,74508.406320,273.219368,273.219368,0.000002
1980-07-01,204.633940,291.017267,0.000014,0.000110,274.129304,90.148583,6.055384,74222.013407,274.129304,274.129304,0.000123
1980-07-02,278.710197,268.741852,0.000058,0.000000,271.458613,90.508751,7.881384,74316.637835,271.458613,271.458613,0.000058
1980-07-03,261.907971,272.505727,0.000077,0.000000,271.651159,92.024348,8.836758,74659.704817,271.651159,271.651159,0.000077
1980-07-04,307.945065,257.926807,0.000006,0.000000,274.846114,68.595742,3.242842,74852.610900,274.846114,274.846114,0.000006
1980-07-05,248.795334,280.175809,0.000000,0.000049,276.476855,84.581907,3.158206,74755.430040,276.476855,276.476855,0.000049
1980-07-06,212.372784,300.079925,0.000000,0.000107,277.469282,89.941766,3.359600,74856.083655,277.469282,277.469282,0.000107
1980-07-07,247.440288,291.234243,0.000000,0.000029,278.075366,80.945750,4.428641,74800.761320,278.075366,278.075366,0.000029
1980-07-08,113.247750,322.018435,0.000000,0.000302,277.697615,97.184247,8.829770,74331.397012,277.697615,277.697615,0.000302
1980-07-09,63.077069,308.334761,0.000123,0.000360,273.476646,95.908156,3.699506,73831.520193,273.476646,273.476646,0.000482
1980-07-10,312.191566,256.691227,0.000010,0.000026,272.896565,83.785949,4.340448,74469.151370,272.896565,272.896565,0.000036
1980-07-11,302.805884,266.660692,0.000010,0.000016,272.930813,85.303713,4.110758,74972.837346,272.930813,272.930813,0.000026
1980-07-12,298.668922,262.192330,0.000003,0.000013,273.548777,80.893307,3.211287,75038.276523,273.548777,273.548777,0.000016
1980-07-13,228.057555,287.497709,0.000000,0.000010,274.963019,83.290496,4.756434,74934.064948,274.963019,274.963019,0.000010
1980-07-14,238.579017,287.478624,0.000000,0.000037,277.968823,83.328740,5.899363,74855.543673,277.968823,277.968823,0.000037
1980-07-15,125.510881,317.916278,0.000000,0.000074,278.280831,90.011339,8.218340,74671.885646,278.280831,278.280831,0.000074
1980-07-16,124.275995,308.512015,0.000000,0.000111,276.198026,93.862024,3.132468,74766.283664,276.198026,276.198026,0.000111
1980-07-17,253.290762,281.761840,0.000000,0.000004,276.387701,63.829574,1.826484,75099.153892,276.387701,276.387701,0.000004
1980-07-18,317.427326,261.531652,0.000000,0.000000,278.664210,55.415132,3.538218,75174.402283,278.664210,278.664210,0.000000
1980-07-19,281.040909,279.109487,0.000000,0.000013,279.657684,80.103265,4.311641,74980.438422,279.657684,279.657684,0.000013
1980-07-20,157.515907,316.607021,0.000000,0.000196,279.726904,80.208046,8.061802,74419.246215,279.726904,279.726904,0.000196
1980-07-21,231.194255,278.662994,0.000230,0.000119,271.120245,91.729541,10.871910,74369.516140,271.120245,271.120245,0.000348
1980-07-22,357.605891,224.029473,0.000003,0.000000,276.596745,33.584741,7.640808,75084.487775,276.596745,276.596745,0.000003
1980-07-23,361.008145,237.509481,0.000000,0.000000,282.912031,35.488869,5.353812,75252.612004,282.912031,282.912031,0.000000
1980-07-24,349.302433,235.961816,0.000000,0.000000,281.612419,41.917008,5.403212,75449.135575,281.612419,281.612419,0.000000
1980-07-25,327.606328,269.409272,0.000000,0.000000,284.383691,52.225189,1.500585,75305.594608,284.383691,284.383691,0.000000
1980-07-26,250.607326,302.821107,0.000000,0.000079,283.558190,72.131585,1.484324,74932.900574,283.558190,283.558190,0.000079
1980-07-27,168.919346,313.452075,0.000000,0.000127,280.882948,85.466894,1.297950,74947.831341,280.882948,280.882948,0.000127
1980-07-28,277.527680,289.083384,0.000000,0.000004,282.159638,70.573713,1.474338,75145.180155,282.159638,282.159638,0.000004
1980-07-29,281.132300,287.143562,0.000000,0.000128,282.080016,73.128247,3.160170,75014.091900,282.080016,282.080016,0.000128
1980-07-30,259.232861,295.991447,0.000000,0.000030,279.758813,78.725813,2.302645,75171.612269,279.758813,279.758813,0.000030
1980-07-31,255.539523,287.502894,0.000000,0.000006,281.322284,73.220403,2.052422,75501.020118,281.322284,281.322284,0.000006
1980-08-01,246.967042,286.656544,0.000000,0.000044,282.793250,67.614930,2.787878,75703.858447,282.793250,282.793250,0.000044
1980-08-02,312.030500,286.094126,0.000000,0.000009,284.947099,57.340987,2.654878,75813.967862,284.947099,284.947099,0.000009
1980-08-03,269.062076,302.580796,0.000000,0.000014,286.663841,61.205066,4.117936,75813.583203,286.663841,286.663841,0.000014
1980-08-04,234.819173,312.288896,0.000000,0.000136,283.933678,80.396515,3.261661,75673.686872,283.933678,283.933678,0.000136
1980-08-05,276.756065,312.828078,0.000000,0.000013,284.091992,74.991694,2.495601,75649.647706,284.091992,284.091992,0.000013
1980-08-06,265.660386,300.720823,0.000000,0.000003,283.603028,72.731211,2.036266,75605.708635,283.603028,283.603028,0.000003
1980-08-07,247.022701,305.332759,0.000000,0.000027,284.337402,75.885646,4.347954,75332.941996,284.337402,284.337402,0.000027
1980-08-08,120.459730,317.804892,0.000000,0.000248,280.161322,87.530827,5.331882,74885.192857,280.161322,280.161322,0.000248
1980-08-09,286.499874,274.469881,0.000000,0.000000,279.980649,71.245130,3.318533,75198.222147,279.980649,279.980649,0.000000
1980-08-10,264.487217,280.302718,0.000000,0.000005,281.076960,69.362787,2.453928,75356.967769,281.076960,281.076960,0.000005
1980-08-11,236.239852,290.205105,0.000000,0.000015,280.489548,81.957507,2.379878,75136.699378,280.489548,280.489548,0.000015
1980-08-12,159.018004,293.726186,0.000000,0.000155,278.159908,88.171634,4.706285,74739.875245,278.159908,278.159908,0.000155
1980-08-13,179.002161,276.764728,0.000001,0.000013,275.129978,80.923253,6.367614,74813.745809,275.129978,275.129978,0.000014
1980-08-14,280.076187,275.114566,0.000000,0.000000,280.536788,70.210162,2.885131,74981.198566,280.536788,280.536788,0.000000
1980-08-15,232.546591,303.840942,0.000000,0.000041,281.537567,78.176968,2.893449,74974.496579,281.537567,281.537567,0.000041
1980-08-16,150.152405,317.558421,0.000000,0.000121,279.129660,90.257395,4.924020,74913.550162,279.129660,279.129660,0.000121
1980-08-17,177.852873,308.617485,0.000000,0.000038,279.105498,87.110239,5.264992,75231.816683,279.105498,279.105498,0.000038
1980-08-18,256.520877,278.422466,0.000000,0.000001,280.119255,67.507823,1.393832,75276.370836,280.119255,280.119255,0.000001
1980-08-19,230.102403,272.590012,0.000000,0.000001,280.144297,62.899415,2.738197,75441.465080,280.144297,280.144297,0.000001
1980-08-20,197.174252,284.688647,0.000000,0.000004,279.917034,77.915039,5.928943,75664.999875,279.917034,279.917034,0.000004
1980-08-21,291.017695,267.772035,0.000000,0.000002,283.731195,61.522447,6.672798,75520.304697,283.731195,283.731195,0.000002
1980-08-22,254.640387,268.787566,0.000000,0.000009,278.202615,70.967760,8.246918,74998.747058,278.202615,278.202615,0.000009
1980-08-23,281.109591,245.616141,0.000002,0.000011,275.239887,62.044636,4.656219,74789.451273,275.239887,275.239887,0.000012
1980-08-24,292.584221,210.161822,0.000002,0.000000,274.225135,38.794643,5.009942,74902.535617,274.225135,274.225135,0.000002
1980-08-25,294.183464,212.376677,0.000000,0.000000,278.693459,31.765815,4.501428,75124.275725,278.693459,278.693459,0.000000
1980-08-26,266.222431,253.573069,0.000000,0.000002,280.593080,54.679699,1.892640,75288.091499,280.593080,280.593080,0.000002
1980-08-27,163.318523,301.857030,0.000000,0.000043,280.003212,84.022970,2.377119,75192.850368,280.003212,280.003212,0.000043
1980-08-28,107.118385,326.174779,0.000000,0.000054,280.350776,92.252109,1.597370,75219.881416,280.350776,280.350776,0.000054
1980-08-29,177.961317,315.823957,0.000000,0.000012,280.993123,88.397349,2.537030,75222.921799,280.993123,280.993123,0.000012
1980-08-30,200.396661,298.821283,0.000000,0.000089,280.315388,85.389132,3.847385,74923.577059,280.315388,280.315388,0.000089
1980-08-31,211.967979,278.062013,0.000014,0.000068,274.436001,88.784955,8.829561,74806.745813,274.436001,274.436001,0.000082
1980-09-01,196.671111,266.292058,0.000026,0.000044,272.708233,80.316959,8.181698,75194.047603,272.708233,272.708233,0.000070
1980-09-02,283.470028,192.951177,0.000000,0.000000,278.238235,25.559084,2.672410,75484.253668,278.238235,278.238235,0.000000
1980-09-03,270.683175,213.985316,0.000000,0.000000,282.887472,20.028688,2.776044,75650.989546,282.887472,282.887472,0.000000
1980-09-04,271.961331,232.751340,0.000000,0.000000,282.959700,38.269127,2.120373,75652.303727,282.959700,282.959700,0.000000
1980-09-05,258.576606,260.363096,0.000000,0.000034,281.248812,59.201849,2.914590,75272.770624,281.248812,281.248812,0.000034
1980-09-06,217.805440,257.245977,0.000000,0.000062,275.981997,68.792129,2.758479,75237.498338,275.981997,275.981997,0.000062
1980-09-07,249.431191,243.210172,0.000000,0.000000,280.769746,43.485274,1.912626,75442.790728,280.769746,280.769746,0.000000
1980-09-08,248.273066,249.565273,0.000000,0.000000,280.751094,50.988024,4.404745,75324.770945,280.751094,280.751094,0.000000
1980-09-09,115.091030,293.757472,0.000000,0.000069,277.200208,84.668009,1.915094,75181.561087,277.200208,277.200208,0.000069
1980-09-10,190.234380,260.794910,0.000009,0.000004,273.321520,80.889314,5.301174,75027.173463,273.321520,273.321520,0.000013
1980-09-11,184.393654,285.998065,0.000000,0.000009,276.075655,83.748159,9.330581,75040.424583,276.075655,276.075655,0.000009
1980-09-12,223.131990,273.048027,0.000000,0.000005,279.597943,75.332494,5.760537,75342.469608,279.597943,279.597943,0.000005
1980-09-13,149.140663,283.061802,0.000000,0.000069,277.195538,75.827746,5.090890,75131.981658,277.195538,277.195538,0.000069
1980-09-14,226.927065,238.647848,0.000000,0.000000,276.882958,54.755280,6.742293,75209.630479,276.882958,276.882958,0.000000
1980-09-15,240.417982,228.260532,0.000000,0.000000,280.096108,39.283049,5.943919,75464.860174,280.096108,280.096108,0.000000
1980-09-16,240.722463,246.330303,0.000000,0.000000,282.807610,45.714142,2.369008,75595.203171,282.807610,282.807610,0.000000
1980-09-17,211.597518,269.031052,0.000000,0.000000,281.772171,57.304739,2.621281,75528.988332,281.772171,281.772171,0.000000
1980-09-18,209.193238,268.236832,0.000000,0.000000,281.459038,62.369485,2.594306,75357.394460,281.459038,281.459038,0.000000
1980-09-19,210.928872,282.407602,0.000000,0.000002,281.922619,56.692810,2.700866,75234.553834,281.922619,281.922619,0.000002
1980-09-20,205.297771,282.390009,0.000000,0.000000,280.386801,58.065386,6.057320,75168.721618,280.386801,280.386801,0.000000
1980-09-21,202.216234,284.662049,0.000000,0.000003,280.515896,73.508802,8.980886,75281.771216,280.515896,280.515896,0.000003
1980-09-22,155.529908,306.367766,0.000000,0.000027,280.547440,83.573877,6.267601,75333.193578,280.547440,280.547440,0.000027
1980-09-23,91.999004,303.005759,0.000000,0.000062,277.171676,89.718362,4.045375,75311.904827,277.171676,277.171676,0.000062
1980-09-24,204.050543,260.077321,0.000000,0.000000,277.104157,69.313347,2.649249,75383.621881,277.104157,277.104157,0.000000
1980-09-25,189.700267,269.845386,0.000000,0.000000,278.127941,69.443434,3.172800,75553.487548,278.127941,278.127941,0.000000
